video_id,comment_id,author,author_channel_url,like_count,published_at,updated_at,processed_text,channel,predicted_language,confidence_score
snXFk71dKE0,UgwriUNdJNpqw8fw6tp4AaABAg,@YinYangDPW,http://www.youtube.com/@YinYangDPW,0,2024-06-02T20:35:50Z,2024-06-02T20:35:50Z,"I have chronic cellulitis leg infections and accompanying edema for years now. Venous insufficiently (inferior cuspid valves) contribute as a cause. Also, as pressure from edema fluid retention swelling increases, it shuts off circulation.For years I have been using ACE wrap compression bandages, 4 to 5 or 6 inches wide, wrapped around and around my legs, over lapping each about half, up from ankles to knees. Experience teaches you just how tight is right - too much tension cuts circulation off, too little does no good. Periodically, take the compression wraps off to let your legs ""breathe"", get sunshine, bathe, massage with rubbing alcohol and/or saline solution, apply moisturizer cream, etc.Recently I have also started using a ""wedge"" to keep my legs elevated at night - as you sleep, gravity pulls fluids out of your legs.Homemate Bed Wedge Pillow for Sleeping，Upgraded 12 Inch Foam Wedge Pillow for After Surgery Acid Reflux Snoring Gerd Heartburn，Triangle Pillow Wedge for Head， Back ， Leg Support with Washable Cover https://a.co/d/34PP9OSPut your legs up on it, instead of your head.Exercise, walking, ankle pumps, thigh contractions, isometric, etc. helps too.",Talks at Google,en,0.9931963682174684
lVyo712BBRk,UggvKQ_eZ6AEuHgCoAEC,@Hardycore7,http://www.youtube.com/@Hardycore7,3,2014-05-02T15:18:57Z,1970-01-01T00:00:00Z,This is a GREAT talk!  The culture parts were VERY interesting.,Talks at Google,en,0.99379163980484
gj7-lO7pT-s,UgzSMqYROJu5ujNkaCJ4AaABAg.8zrmmID2Emt9dkN_k1aLgB,@fuckfannyfiddlefart,http://www.youtube.com/@fuckfannyfiddlefart,0,2022-07-21T15:24:01Z,2022-07-21T15:24:01Z,The only good Branson is pickle.I don't like greedy CAPITALISTS or friends of Epstein!,Talks at Google,en,0.9926372766494752
CdA7oXJ03F4,UgxZCAMl1EANUS9lRMh4AaABAg,@nuperspektive,http://www.youtube.com/@nuperspektive,0,2021-05-24T03:19:29Z,2021-05-24T03:19:29Z,This is excellent for men and women. No fone in the bedroom for me at night,Talks at Google,en,0.9942763447761536
_y7TKr0t0PU,UgiJRbuTJ9ulc3gCoAEC,@kennethcraig2887,http://www.youtube.com/@kennethcraig2887,3,2017-07-30T03:19:46Z,2017-07-30T03:19:46Z,so many sports kill this.  my son learned to skate and is learning ice hockey simply by doing.  i put him into formal lacrosse lessons and he turned off and shut down by week two.  he is four.  he spent hours upon hours on our outdoor shinny rink with a puck and spent ten minutes on a lacrosse rink with a coach ramming lessons dowm his throat.,Talks at Google,en,0.983939528465271
ynbgMKclWWc,Ugx5jAO3GaWb9zjOrtR4AaABAg.9SFiOAGCzVi9SVXRdJrtOX,@Shadowman4710,http://www.youtube.com/@Shadowman4710,0,2021-09-20T05:25:34Z,2021-09-20T05:25:34Z,Because Stalinism has virtually nothing to do with Marxism?,Talks at Google,en,0.9096959233283995
ZC7kwKRnkAQ,UgiBvW9bn9XZGXgCoAEC,@yadday5153,http://www.youtube.com/@yadday5153,2,2016-08-24T13:21:51Z,2016-08-24T13:21:51Z,Did they cut the boy questionneer out?,Talks at Google,en,0.9473138451576232
kJuTmlVDiLk,UgxeOU4uKAfFwz7dQpR4AaABAg,@deisymariarosalopez4901,http://www.youtube.com/@deisymariarosalopez4901,0,2018-06-06T10:40:10Z,2018-06-06T10:40:10Z,Lili super nice thanks for sharing!I will also want to have a nice balance in my life kiss kiss!!,Talks at Google,en,0.9908602237701416
EWGAg9iGPLQ,UgwPfpVhR5intd7Lq_t4AaABAg,@carryall69,http://www.youtube.com/@carryall69,0,2013-10-28T19:10:31Z,1970-01-01T00:00:00Z,have you the feeling that i pick on you for having a different beliefsystem than mine? have we talked about our beliefsystems?  isn't it rather you who is picking here? you are enemy stereotyping  all the time. you bully everybody here and on top of this you play the victim card.,Talks at Google,en,0.9129344820976256
rpWEiiQH_qM,UgxJqQPu3kcKFXoUfR14AaABAg,@suzannasolmuon8528,http://www.youtube.com/@suzannasolmuon8528,0,2022-03-19T18:16:31Z,2022-03-19T18:16:31Z,WHY DON'T YOU PUT THE F..ING SUBTITLE ON THE VIDEO? NOT ONLY URDU OR HINDU PEOPLE WATCH...,Talks at Google,en,0.9167722463607788
DKfGC3P9KoQ,Ugxx5RxobZ7XDv8ezsF4AaABAg.8zGp9nk0FHp8zO0n-CY36s,@midlander4,http://www.youtube.com/@midlander4,0,2019-09-02T15:43:45Z,2019-09-02T15:43:45Z,And you're a clueless creatard,Talks at Google,en,0.922380030155182
zihTWh5i2C4,UgjqMjDNwu2P_3gCoAEC.7-H0Z7-332e70it2cBK1l8,@DamonNicholl,http://www.youtube.com/@DamonNicholl,3,2015-04-01T16:28:48Z,2015-04-01T16:28:48Z,He needs to keep saying the same old shit. Imagine if he stopped in 2005 after he published his book lol. As for his innovation he's a director of engineering at Google and has plans to make an artificial mind.,Talks at Google,en,0.9434974789619446
aXflBZXAucQ,UgwM6I6KdI3RnsXboB54AaABAg,@faisalflah5928,http://www.youtube.com/@faisalflah5928,1,2020-06-09T18:06:25Z,2020-06-09T18:06:25Z,sleep is for grandmas,Talks at Google,en,0.9930768013000488
BIzV0h6CErk,UgzsRSMCHR9SwkEobSV4AaABAg,@pyschologygeek,http://www.youtube.com/@pyschologygeek,0,2019-10-29T20:08:49Z,2019-10-29T20:08:49Z,There will always be a reason why you meet people. Either you need them to change your life or you're the one that will change theirs.,Talks at Google,en,0.92801833152771
guZa7mQV1l0,UgwxAYJlIVTvtLr9kEJ4AaABAg,@MuggsMcGinnis,http://www.youtube.com/@MuggsMcGinnis,0,2020-04-18T04:29:09Z,2020-04-18T04:38:01Z,"'""You're right,"" means, ""Shut up and go away.""' That's stoopid. The assumption that everyone always lies is something a sleazeball like Trump would believe.",Talks at Google,en,0.9046302437782288
hNa_-1d_0tA,UgxYqz5aJQqIrEcSEMR4AaABAg,@joanacavalcante2645,http://www.youtube.com/@joanacavalcante2645,0,2020-06-27T22:46:22Z,2020-06-27T22:46:22Z,Very good i loving s...,Talks at Google,en,0.9922218918800354
ynbgMKclWWc,UgyTO-fO1dulH_PUmOZ4AaABAg,@BADALICE,http://www.youtube.com/@BADALICE,0,2020-07-17T09:28:48Z,2020-07-17T09:41:11Z,"Richard Wolf,  this guy is really good.  No coincidences last name Wolf.   Well well,  Clear and concise you break down capitalism.  You couldn't paint a better picture?  I understand it.  I Not unlike Marx have had a good 50 years to observe it.  I am pleased with this aspect of the presentation.   I am disappointed however in the obvious salivation as it drips off your chin.  No pause for reflection. No discussion, No questions.  Finishing the last sentence,   Professor Wolf Is opening this exquisitely wrapped gift; without taking a breath      he shifts into high gear and presents the Marxists ""alternative"" as if it was his own idea.  Jumping from a galloping horse to a speeding locomotive.  We have Democracy in our community; therefore logically we must incorporate it into the work place.  With all due respect  sir, that was what, the 19th century.  Oh it just sounds so logical, I get it.  I put salt on my food. It's only logical  therefore, I should pour it in your wounds.  It's good for you, give those wounds a little zing.  I am so disappointed. For a man as studied as you claim to be,  You could not come up with something more professional?  wow.  I am really disappointed.  I could easily designe a better system.   I would keep the competition.  I would maintain a class structure,  where higher levels are achieved through merit, strength, initiative, charity, community.  I would leave open the doors of opportunity to become wealthy within reason. Start doing George Sores and you will get a knock on the door.  The  Marx workplace environment is not something I would do well in.  I have a very low tolerance for ignorance.  There is always that guy that has to ask a bunch of stupid questions at the end of the meeting.   One thing about capitalism in the US everyone is free to be one.  I see illegal aliens come in here and they are driving nice trucks with their company logo on the side. Black lives matter could take a lesson from that.  I would choose to have the opportunity to make my fortune or not over some democratic co op.   Too much to expect from people.  People can handle  being giving a task, knowing what to do and doing it.  The guy can push a broom, but not really good in the marketing dept.  You  started out brilliant. I thought I was going to learn something.What a let down.  I'm glad I watched however, I can recognize a Marxist anywhere.  That's too bad, I really had hope for you.  I really thought you had a better alternative.  I can't believe you don't.  You simply regurgitate a two century old concept that sounds brilliant because it has ""Democracy in the work place ""  Well may I suggest ""mail in ballots.""That was great,  going from eloquent historian to ruthless used car salesman in an instant.  Go back and watch this. Soon as you start that sales pitch everything speeds up.  lol.Good Job.  Golden.I gave a thumbs up mostly for the comical value.  That transition was as if the gal under the podium unzipped your fly.",Talks at Google,en,0.9938048124313354
F6FR08VylO4,Ugy2yFVpnoxe67qUovV4AaABAg.9-l0yi9Or7L9-qOfB8gV6n,@DrPommels,http://www.youtube.com/@DrPommels,2,2019-10-08T22:01:47Z,2019-10-08T22:01:47Z,buy it! you will not be sorry and it will still be a good read the 10th time....,Talks at Google,en,0.9942253232002258
lmwBC2405nI,UgxOppgrBkEPKo-KjjV4AaABAg,@ayosgsauce,http://www.youtube.com/@ayosgsauce,9,2024-02-14T19:41:00Z,2024-02-14T19:41:00Z,"Thank you for sharing vivian, this was a good interview.",Talks at Google,en,0.9899544715881348
GiJ-dLL67Ic,UggCx_HG3wZNK3gCoAEC,@TheeEmpress888,http://www.youtube.com/@TheeEmpress888,2,2014-02-06T02:26:32Z,1970-01-01T00:00:00Z,My Goal... I s to get that outfit and look as good as Eric Roberson in it! WORRRRRRRRRRRK!,Talks at Google,en,0.9924331903457642
Oq_vvnxZ6I0,Ugwq13c2s_MPcEpNh5d4AaABAg,@Felipe_Ribeir0,http://www.youtube.com/@Felipe_Ribeir0,2,2019-07-21T17:28:05Z,2019-07-21T17:28:05Z,Jimmy looks like a funny good guy,Talks at Google,en,0.9833083152770996
j44N9xkk_yg,UgybNgcFslusbvWVoUd4AaABAg,@haotang2638,http://www.youtube.com/@haotang2638,5,2019-08-30T20:51:24Z,2019-08-30T20:51:24Z,That’s me...,Talks at Google,en,0.9639551043510436
cm1w6kZD_-M,Ugz2dd28Tjzvl4le5aZ4AaABAg,@jacobstocking3803,http://www.youtube.com/@jacobstocking3803,5,2020-05-06T17:35:42Z,2020-05-06T17:35:42Z,"After Saroo’s talk at Google, several new ideas were made apparent.  Firstly, he mentioned falling asleep on a chair in the Burhanpur train station.  This is different from his memoir, which states that it was a wooden bench.  That being said, the fact remains that he was sleeping somewhere one does not normally sleep, and it must not have been particularly comfortable.  A similar situation is found in the book “Living with a SEAL” by Jesse Itzler, where a man sleeps on a wooden chair as part of his training.  This highlights class differences that exist in the world today, where two people sleep uncomfortably for vastly different reasons.          Later in the interview, Saroo described himself as having a good visual memory.  This explains why he was never able to identify Burhanpur on the map his mother Sue gave him.  It was indeed a visual representation of India, but did not provide landmarks like the water tower that formed Saroo’s knowledge of the place.  Most discussion of ‘memory’ surrounding Saroo’s story is on the subject of panic making a person jumble memories, but also important are the different ways in which people access them.  For Saroo it was through visual, satellite imagery, but another person might have had more success by listening to audio recordings of the places they were lost in.  Both those methods are made possible through the Internet, which was also a subject in Saroo’s talk.           When asked how he used technology to find his hometown, Saroo said Google Earth was preferable to “...go[ing] to the library...” or “going to India, and paying thousands and thousands of dollars...” (Subject of ‘Lion,’ 12:50-13:25).   He also admitted that this was only possible because he had the privilege of accessing the Internet.  Internet access is quickly becoming a global issue, with the United Nations even making it a human right (rights on the internet, 2016).  This is something the interviewer alluded to in the introduction.  He said “Google’s mission is to organize the world’s information and make it universally accessible” (Subject of ‘Lion,’ 3:40-3:43).   If that mission succeeds, there may be more happy endings like Saroo’s in the future.",Talks at Google,en,0.9689680337905884
DKfGC3P9KoQ,UgwrB0137CHhYwvK3EF4AaABAg.99nH69RwtuT99viTvgLjXL,@badabusinessibc896,http://www.youtube.com/@badabusinessibc896,1,2020-06-15T12:53:45Z,2020-06-15T12:53:45Z,Pls share widely,Talks at Google,en,0.9917351007461548
jQu3lbgmXYw,UgzNng1zTnJYZl9JnZh4AaABAg.8y0cVThII9U8y0ce5jMFJq,@dataworks21,http://www.youtube.com/@dataworks21,0,2019-07-30T17:10:10Z,2019-07-30T17:10:10Z,Chuck has the ability to weave little pieces of compelling writing that I have admired for a while now.,Talks at Google,en,0.9908509850502014
OsYUWtLQBS0,UgyVQj3KDFsSekF0cyd4AaABAg.9P4_Fk6XBsh9dSx_hNpIY-,@pandawandas,http://www.youtube.com/@pandawandas,0,2022-07-14T11:41:45Z,2022-07-14T11:41:45Z,"@@jamesking2439 The smell of vanilla, the taste of a chocolate cake, the pain of a bellyache.",Talks at Google,en,0.955640971660614
Zdmg9QySDTs,Ugj9uQckR9zrTngCoAEC,@Yadeehoo,http://www.youtube.com/@Yadeehoo,0,2014-10-03T02:45:53Z,2014-10-03T02:45:53Z,She supposes and guesses a lot,Talks at Google,en,0.9863036274909972
RbA2eHO_YdY,Ugy97ud-c9U2aZXWUuJ4AaABAg,@ruzickaw,http://www.youtube.com/@ruzickaw,0,2023-07-24T02:51:45Z,2023-07-24T02:51:45Z,horrible voice tires me instead of inspire me,Talks at Google,en,0.9934846758842468
V2nn4kExJMM,Ugy9cRzlu3CUKJ0qbMp4AaABAg.8wqkdTeoX5j92L4OJw8DV4,@ceejay1794,http://www.youtube.com/@ceejay1794,2,2019-12-09T22:23:04Z,2019-12-09T22:23:04Z,"My opinion? Listen to the content, novel right?",Talks at Google,en,0.9875314831733704
S7emPAZByLk,UgxGfyT1doUeTeZ79Sx4AaABAg,@komosumi,http://www.youtube.com/@komosumi,4,2022-06-12T14:14:59Z,2022-06-12T14:14:59Z,People should try to understand the gift of the Alexander technique.  It has been around for 150 years and goes well with rolfing without doing..rather un doing...and working with consciousness.,Talks at Google,en,0.9868221282958984
dieRrAK9rfM,UgwkMR1iIXbNCBE6C-t4AaABAg,@mrorange90,http://www.youtube.com/@mrorange90,2,2019-11-26T03:06:03Z,2019-11-26T03:06:03Z,"He seems pretty classy, calling the interviewer by name. however I did hear when he was filming his scenes in OK for twuster he was a bit of a butt.  Seems classy enough",Talks at Google,en,0.993475615978241
DzzfSq2DEc4,UgzdkNafW4K1boQSl0h4AaABAg,@anthonylozano8035,http://www.youtube.com/@anthonylozano8035,1,2020-11-12T18:14:37Z,2020-11-12T18:14:37Z,UNBORN LIVES MATTER,Talks at Google,it,0.9081919193267822
rHKwIYsPXLg,UgirEALsqYa8tHgCoAEC.8CYK5PIx4xn8CrYjDR2F0K,@crewalpha,http://www.youtube.com/@crewalpha,0,2016-04-19T18:07:51Z,2016-04-19T18:07:51Z,+Gustavo Goedert Wrong. You belong in a New Age video.,Talks at Google,nl,0.994082510471344
Drfb4Ef_aYg,UgyGCh5lKof4OyGNKSJ4AaABAg,@josgraha,http://www.youtube.com/@josgraha,0,2022-12-10T16:21:36Z,2022-12-10T16:21:36Z,"Peter Norvig and David Brin in the same room, woulda been cool to be an attendee at this one, thanks",Talks at Google,en,0.9821848273277284
hNa_-1d_0tA,UgxEYzbwpY4I9iWQILd4AaABAg,@TheScheisseMonster,http://www.youtube.com/@TheScheisseMonster,2,2012-01-07T21:52:07Z,1970-01-01T00:00:00Z,"I love how she explained JUDAS, she sounds like an english teacher explaining a poem except the peom is actually good :D",Talks at Google,en,0.9929364323616028
Q6NEOzLmnGs,UgxyNevRNwZQK88Tgn54AaABAg.8xkjfiYQQ2w8yfQicK48u_,@Galiuros,http://www.youtube.com/@Galiuros,2,2019-08-15T22:45:17Z,2019-08-15T22:45:17Z,"Cryptonomicon was the first book I read by Neal. The title caught my eye in an airport bookstore. I had never heard of him before. The ""crypto"" part of the title is what got my attention because of what my job was in the Army. Then, reading the short bio on the back cover I was surprised to see that Neal was born at Fort Meade as was I. To add to that little coincidence, as a part of that bio there was a photo of him as a child reading a book on cryptology. About the same age my dad had given me a book on the same subject. I loved Cryptonomicon. The blending of English and American history with the events in WWII was fascinating. I read the book through, though it took a couple of months.",Talks at Google,en,0.9883698225021362
-HpBHWUPa8Q,UggWouUkJPPmvngCoAEC,@zaandarbrow,http://www.youtube.com/@zaandarbrow,0,2014-05-08T20:14:56Z,1970-01-01T00:00:00Z,I want to spot him in the hobbit 3! ,Talks at Google,en,0.9516729712486268
V1mAgQVNB7w,UgzPeupZAA3_UUZ3gpl4AaABAg,@away5534,http://www.youtube.com/@away5534,1,2017-11-05T04:01:24Z,2017-11-05T04:01:24Z,The fact this kind of bullshit is being disliked gives me hope.,Talks at Google,en,0.972558319568634
hNa_-1d_0tA,UgzfDe5aVitqvr-wjj14AaABAg,@mark200457,http://www.youtube.com/@mark200457,0,2011-03-24T04:43:36Z,1970-01-01T00:00:00Z,"I'm 54 years old and I really love this woman.  If God is calling, you better damn well pick up the phone.  LOL.  Smart.  Please don't become blasphemous.  ",Talks at Google,en,0.9867047071456908
1PzS7YG_LDg,UgxRrTsQZLpL2ijfr8Z4AaABAg,@robertoventura802,http://www.youtube.com/@robertoventura802,0,2020-08-10T02:16:54Z,2020-08-10T02:16:54Z,"Yalitza eres una gran mujer digna de Admirar me encanta tu sencillez,eres Natural sigue asi y llegaras muy lejos Dios tiene buenas cosas para ti por que te lo mereces",Talks at Google,es,0.9938622713088988
L_4tAafaUfs,UggG03HDiUgui3gCoAEC,@progressivelife12,http://www.youtube.com/@progressivelife12,8,2014-08-31T11:22:13Z,1970-01-01T00:00:00Z,Nas is so humble  #treal  ... need more of that,Talks at Google,en,0.9868634939193726
DXLwPSlDaAo,UgwtxGgFmf2zPy2e4eh4AaABAg.8mYYFDNk46s9PArzvuYn0y,@aloevera7422,http://www.youtube.com/@aloevera7422,0,2021-06-29T15:15:40Z,2021-06-29T15:15:40Z,"@@terretulsiak radiation levels are an irrelevant objection. Most aren’t aware they have such scans available. Of those that are aware, only a few can pay.",Talks at Google,en,0.940129280090332
